vOTU	genome_length	genes	checkv_quality	miuvig_quality	completeness	completeness_method	cluster_contigs	cluster_proviruses	cluster_not_proviruses	n_samples	prevalence	mean_prevalent_abundance	mean_prevalent_rel_abund	Class	Order	Family	Subfamily	Genus	BaltimoreGroup	Host	annotated_genes	fraction_annotated
vOTU17816	37143	58	Complete	High-quality	100	Provirus (high-confidence)	10	2	8	10	0.01644100580270793	0.6874734354383285	0.00341668635068685	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Streptococcus	35	0.603448275862069
vOTU00156	54966	82	Complete	High-quality	100	Provirus (high-confidence)	64	48	16	64	0.10348162475822052	1.210289430227793	0.00535771611716026	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	34	0.4146341463414634
vOTU04360	43757	58	Complete	High-quality	100	DTR (high-confidence)	6	1	5	6	0.01063829787234042	0.6010120567825986	0.00286541300450977	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	41	0.7068965517241379
vOTU00347	59426	80	Complete	High-quality	100	Provirus (medium-confidence)	18	14	4	18	0.02321083172147002	0.9006978149071081	0.00388586764020882	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	39	0.4875
vOTU03928	53814	83	Medium-quality	Genome-fragment	89.56	AAI-based (high-confidence)	7	1	6	7	0.03094777562862669	0.9156303321930638	0.00425120729041764	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.3614457831325301
vOTU06368	55210	69	High-quality	High-quality	100	AAI-based (medium-confidence)	13	9	4	13	0.00870406189555125	0.43437052942973264	0.00234653193525384	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	43	0.6231884057971014
vOTU17028	4787	5	High-quality	High-quality	100	HMM-based (lower-bound)	10	0	10	10	0.281431334622824	0.5396841253514084	0.00252233696477462	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	4	0.8
vOTU01662	45734	54	High-quality	High-quality	100	AAI-based (high-confidence)	11	0	11	11	0.00193423597678916	0.8842364407926806	0.00365631212591997	Caudoviricetes	n.a.	Unclassified	Unclassified	Unclassified	Group I	Alistipes	35	0.6481481481481481
vOTU14671	53320	84	High-quality	High-quality	95.05	AAI-based (high-confidence)	6	2	4	6	0.00676982591876208	0.4111069035567923	0.00180512379447937	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	40	0.47619047619047616
vOTU12176	44314	65	Complete	High-quality	100	Provirus (high-confidence)	6	5	1	6	0.03191489361702127	0.8488420628739909	0.00447343777825331	Caudoviricetes	n.a.	Unclassified	Unclassified	Jouyvirus	Group I	Escherichia	63	0.9692307692307692
vOTU07615	38021	53	Complete	High-quality	100	DTR (high-confidence)	6	0	6	6	0.01063829787234042	0.763405557357007	0.00316520511088214	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	9	0.16981132075471697
vOTU18378	78054	103	High-quality	High-quality	100	AAI-based (high-confidence)	6	2	4	6	0.00967117988394584	0.6840433975085012	0.00365814517520385	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	54	0.5242718446601942
vOTU09901	42058	58	Medium-quality	Genome-fragment	73.27	AAI-based (high-confidence)	7	3	4	7	0.01160541586073501	0.3752421798469091	0.00165983899833093	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	37	0.6379310344827587
vOTU09700	37440	68	High-quality	High-quality	100	AAI-based (high-confidence)	18	4	14	18	0.00483558994197292	0.4780570888413965	0.00209963534947936	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bifidobacterium	23	0.3382352941176471
vOTU06236	43453	60	Complete	High-quality	100	Provirus (high-confidence)	23	9	14	23	0.01644100580270793	0.5159775639658613	0.00248967283123275	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	40	0.6666666666666666
vOTU15420	207656	52	High-quality	High-quality	100	AAI-based (high-confidence)	7	4	3	7	0.01740812379110251	0.5043902580925582	0.00249808479388721	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	24	0.4615384615384616
vOTU16292	71985	74	High-quality	High-quality	100	HMM-based (lower-bound)	16	0	16	16	0.5947775628626693	1.2191519139993872	0.00562273420914634	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	54	0.7297297297297297
vOTU14769	30625	43	Complete	High-quality	100	Provirus (medium-confidence)	6	4	2	6	0.00290135396518375	0.7931959057640836	0.00312998103133389	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Butyrivibrio	19	0.4418604651162791
vOTU14393	14278	18	Complete	High-quality	100	Provirus (medium-confidence)	6	3	3	6	0.00773694390715667	0.5155485236518469	0.00219561495782104	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	10	0.5555555555555556
vOTU18117	30698	44	Medium-quality	Genome-fragment	76.1	AAI-based (high-confidence)	10	6	4	10	0.01644100580270793	0.42016171787946266	0.00175648291250963	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Elizabethkingia	19	0.4318181818181818
vOTU01425	43342	48	Medium-quality	Genome-fragment	89.54	AAI-based (medium-confidence)	10	5	5	10	0.01353965183752417	0.7338976827421938	0.00322722500467864	Caudoviricetes	n.a.	Unclassified	Unclassified	O	Group I	Bacteroides	20	0.4166666666666667
vOTU08254	25181	37	High-quality	High-quality	93.45	AAI-based (high-confidence)	13	0	13	13	0.03288201160541586	0.567127613992685	0.00244810294400762	Caudoviricetes	n.a.	Unclassified	Mccleskeyvirinae	Limdunavirus	Group I	Leuconostoc	36	0.972972972972973
vOTU07489	35046	57	Medium-quality	Genome-fragment	73.87	AAI-based (high-confidence)	6	4	2	6	0.0183752417794971	1.1982804972423111	0.00569676216125603	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Clostridioides	33	0.5789473684210527
vOTU08045	38515	60	Medium-quality	Genome-fragment	86.88	AAI-based (high-confidence)	6	3	3	6	0.00676982591876208	0.39939850480238454	0.0019801264960639	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	24	0.4
vOTU06130	13959	19	High-quality	High-quality	100	AAI-based (high-confidence)	16	4	12	16	0.01740812379110251	0.702105736509874	0.00295463700599333	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	8	0.42105263157894735
vOTU00295	85222	114	High-quality	High-quality	98.39	AAI-based (high-confidence)	6	0	6	6	9.67117988394584e-4	0.8513299506520015	0.00360535664325488	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	29	0.2543859649122807
vOTU05463	88294	95	High-quality	High-quality	91.67	HMM-based (lower-bound)	11	9	2	11	0.01644100580270793	0.6130544815378379	0.00264955006744974	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	60	0.631578947368421
vOTU05487	35552	50	Complete	High-quality	100	Provirus (high-confidence)	9	7	2	9	0.01547388781431334	0.8314815075492442	0.00358301230538965	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Pasteurella	28	0.56
vOTU08187	34732	62	Complete	High-quality	100	Provirus (high-confidence)	7	3	4	7	0.00967117988394584	0.9159018146960682	0.00332703084042109	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	27	0.43548387096774194
vOTU15589	82345	87	High-quality	High-quality	100	AAI-based (high-confidence)	19	5	14	18	0.04061895551257253	1.137646913550786	0.00542886960782912	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	41	0.47126436781609193
vOTU14640	78532	128	Complete	High-quality	100	DTR (high-confidence)	6	0	6	6	0.00290135396518375	2.337022536723214	0.00937490302631536	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	39	0.3046875
vOTU03002	31904	37	High-quality	High-quality	100	AAI-based (high-confidence)	21	0	21	21	0.06769825918762089	0.3825452367708605	0.00181155322176733	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	18	0.4864864864864865
vOTU08228	59326	74	High-quality	High-quality	100	AAI-based (medium-confidence)	6	4	2	6	0.00290135396518375	0.45776808328604845	0.00201971274546719	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Acidithiobacillus	34	0.4594594594594595
vOTU15685	54347	89	Complete	High-quality	100	Provirus (medium-confidence)	13	4	9	13	0.01353965183752417	0.6455201501484604	0.00324879665192566	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Clostridium	41	0.4606741573033708
vOTU16716	35344	48	High-quality	High-quality	100	AAI-based (high-confidence)	64	11	53	64	0.06189555125725338	0.6047439949135918	0.00266447074644944	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	27	0.5625
vOTU14262	57280	101	Complete	High-quality	100	Provirus (high-confidence)	9	5	4	9	0.02224371373307543	0.8026177735782375	0.00391808274014885	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Ruminococcus	23	0.22772277227722773
vOTU06656	55117	79	High-quality	High-quality	100	AAI-based (high-confidence)	6	2	4	6	0.00676982591876208	0.9252837920544146	0.00449829929542751	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	38	0.4810126582278481
vOTU07624	94271	100	High-quality	High-quality	100	HMM-based (lower-bound)	43	0	43	43	0.5570599613152805	0.5802842540804618	0.00280088319719127	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	61	0.61
vOTU10535	32773	44	Complete	High-quality	100	Provirus (medium-confidence)	8	7	1	8	0.00870406189555125	0.7145986501926624	0.00306114887916846	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	36	0.8181818181818182
vOTU17611	28059	36	Complete	High-quality	100	Provirus (high-confidence)	14	8	6	14	0.01063829787234042	1.4394692640082984	0.00650014597890381	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	13	0.3611111111111111
vOTU02889	23243	18	High-quality	High-quality	100	AAI-based (medium-confidence)	6	0	6	6	0.05125725338491296	0.2705601957588174	0.00127054025226503	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	8	0.4444444444444444
vOTU17196	134338	202	High-quality	High-quality	91.47	AAI-based (high-confidence)	7	0	7	7	9.67117988394584e-4	0.9212250672353364	0.00354083721568341	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Enterococcus	61	0.30198019801980197
vOTU14228	67098	94	Complete	High-quality	100	Provirus (high-confidence)	6	6	0	6	9.67117988394584e-4	2.111676493490966	0.00975766095440046	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	48	0.5106382978723404
vOTU08615	45118	69	High-quality	High-quality	95.7	AAI-based (high-confidence)	14	2	12	14	0.02127659574468085	0.7161103997068068	0.00322008212061725	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	56	0.8115942028985508
vOTU06829	28194	40	Complete	High-quality	100	Provirus (medium-confidence)	14	7	7	14	0.02127659574468085	0.5598107412031349	0.00253340861088427	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	29	0.725
vOTU02961	96004	92	Complete	High-quality	100	DTR (medium-confidence)	10	0	10	10	0.00676982591876208	7.288345023105122	0.03729704301483086	Caudoviricetes	Crassvirales	Intestiviridae	Unclassified	Unclassified	Group I	Unspecified	85	0.9239130434782608
vOTU17962	4160	5	High-quality	High-quality	95.22	AAI-based (medium-confidence)	6	0	6	6	0.0058027079303675	0.5994285637768308	0.00279946022810198	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	1	0.2
vOTU06527	39104	62	High-quality	High-quality	100	AAI-based (high-confidence)	6	2	4	6	0.00870406189555125	0.470597626173696	0.00193524088013795	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	36	0.5806451612903226
vOTU07583	132111	153	High-quality	High-quality	100	HMM-based (lower-bound)	6	0	6	6	0.6634429400386848	1.081769005816823	0.00488477949674287	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	79	0.5163398692810458
vOTU03921	92599	50	High-quality	High-quality	93.64	HMM-based (lower-bound)	17	7	10	17	0.03288201160541586	0.4574243459119533	0.0020615232039949	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.56
vOTU12033	60388	59	High-quality	High-quality	96.3	AAI-based (medium-confidence)	13	8	5	13	0.02707930367504835	0.5359529950596765	0.00289006581348956	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	27	0.4576271186440678
vOTU06250	294791	271	High-quality	High-quality	100	HMM-based (lower-bound)	6	0	6	6	0.25435203094777564	1.3638065061441316	0.00601248964734108	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	182	0.6715867158671587
vOTU05594	38879	54	High-quality	High-quality	100	AAI-based (high-confidence)	76	18	58	76	0.14313346228239843	0.4574567470346835	0.00205472654472882	Caudoviricetes	n.a.	Unclassified	Unclassified	Mushuvirus	Group I	Faecalibacterium	44	0.8148148148148148
vOTU16739	93064	121	Medium-quality	Genome-fragment	77.25	AAI-based (high-confidence)	14	4	10	14	0.02030947775628626	0.4127102128250472	0.00181022350967496	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	57	0.4710743801652893
vOTU17695	15976	21	High-quality	High-quality	100	AAI-based (high-confidence)	9	0	9	9	0.06769825918762089	0.5609936593684834	0.00277297257839941	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	8	0.380952380952381
vOTU14796	70816	88	Medium-quality	Genome-fragment	79.49	HMM-based (lower-bound)	7	0	7	7	0.7572533849129593	0.6900824039823718	0.00331581964614394	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	55	0.625
vOTU07334	42693	56	Medium-quality	Genome-fragment	77.45	AAI-based (high-confidence)	8	5	3	8	0.00483558994197292	1.8933068926114005	0.00935879863831509	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	23	0.4107142857142857
vOTU06989	62902	75	High-quality	High-quality	100	AAI-based (high-confidence)	10	0	10	10	0.01547388781431334	1.547033625880569	0.00684372209120534	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	17	0.22666666666666663
vOTU05376	57392	70	High-quality	High-quality	100	AAI-based (high-confidence)	15	10	5	15	0.01450676982591876	1.6617756514981108	0.00849975755277457	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	26	0.37142857142857144
vOTU00823	68175	89	High-quality	High-quality	100	AAI-based (high-confidence)	9	3	6	8	0.01644100580270793	0.7521026705526472	0.0031993582869572	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	52	0.5842696629213483
vOTU00194	54656	72	Medium-quality	Genome-fragment	86.99	HMM-based (lower-bound)	23	11	12	23	0.06963249516441006	0.6782323719686874	0.00316053471828421	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	40	0.5555555555555556
vOTU18465	12082	16	High-quality	High-quality	100	AAI-based (medium-confidence)	6	0	6	6	0.00870406189555125	0.5283205875312069	0.00221996445257149	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	5	0.3125
vOTU04451	81699	84	High-quality	High-quality	91.43	HMM-based (lower-bound)	21	17	4	21	0.01740812379110251	0.6851938759406739	0.00278129310315423	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Elizabethkingia	49	0.5833333333333334
vOTU17301	96601	115	Complete	High-quality	100	Provirus (medium-confidence)	27	22	5	27	0.0483558994197292	0.9595615284240132	0.00431872392640813	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	35	0.30434782608695654
vOTU07435	32677	41	High-quality	High-quality	100	AAI-based (high-confidence)	11	9	2	11	0.00386847195357833	0.8010720172772143	0.00357777661674482	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Bifidobacterium	19	0.4634146341463415
vOTU18207	164753	219	High-quality	High-quality	100	AAI-based (high-confidence)	64	0	64	63	9.67117988394584e-4	1.434370243304128	0.00810791967631649	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	56	0.2557077625570776
vOTU00418	143152	160	High-quality	High-quality	100	AAI-based (high-confidence)	12	1	11	12	0.06286266924564797	0.9024813636276096	0.00420799311762635	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	74	0.4625
vOTU16140	47137	66	High-quality	High-quality	100	AAI-based (high-confidence)	15	9	6	15	0.02321083172147002	0.6559129024515262	0.00294327278335781	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	36	0.5454545454545454
vOTU06966	35681	57	Complete	High-quality	100	Provirus (medium-confidence)	16	9	7	16	0.02030947775628626	0.9281826720618178	0.00448210437478282	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	26	0.45614035087719296
vOTU06392	64324	85	Complete	High-quality	100	Provirus (high-confidence)	7	7	0	7	0.00483558994197292	0.9445662725918338	0.00430455599524082	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Pelagibacter	36	0.4235294117647059
vOTU16705	44614	59	High-quality	High-quality	93.43	AAI-based (medium-confidence)	15	15	0	15	0.01934235976789168	1.1275455193194048	0.00563759561564894	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Roseburia	29	0.4915254237288136
vOTU00121	70878	80	High-quality	High-quality	100	AAI-based (medium-confidence)	15	1	14	15	0.02127659574468085	1.0998067319907772	0.00559278983255281	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	40	0.5
vOTU11155	95774	94	High-quality	High-quality	99.67	AAI-based (high-confidence)	13	5	8	13	0.03965183752417794	1.1522476055307735	0.00484302691438627	Caudoviricetes	Crassvirales	Crevaviridae	O	O	Group I	Unspecified	83	0.8829787234042553
vOTU06332	63679	75	High-quality	High-quality	100	AAI-based (high-confidence)	10	7	3	10	0.00290135396518375	0.5334643593435505	0.00247480885598483	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	29	0.38666666666666666
vOTU13466	73877	42	Medium-quality	Genome-fragment	86.36	HMM-based (lower-bound)	6	6	0	6	0.00290135396518375	0.5232033152750452	0.00167392698969103	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Fusobacterium	31	0.7380952380952381
vOTU13100	8706	14	High-quality	High-quality	100	AAI-based (high-confidence)	9	0	9	9	0.01547388781431334	2.4891416896004275	0.01203933747938488	Faserviricetes	Tubulavirales	Inoviridae	O	O	Group II	Erwinia	7	0.5
vOTU18444	33488	30	Complete	High-quality	100	Provirus (medium-confidence)	30	27	3	30	0.00386847195357833	1.1208152381917438	0.00557653817564309	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	11	0.36666666666666664
vOTU10475	27568	43	Medium-quality	Genome-fragment	75.99	AAI-based (high-confidence)	15	8	7	15	0.17794970986460348	0.6141500466259864	0.00345698552916109	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	23	0.5348837209302325
vOTU00565	56892	82	Complete	High-quality	100	Provirus (high-confidence)	6	4	2	6	0.00386847195357833	0.48427954678168234	0.00276416521537267	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	36	0.4390243902439024
vOTU18294	47637	64	Complete	High-quality	100	Provirus (high-confidence)	138	50	88	138	0.22920696324951645	0.5036499355295911	0.0024232775711402	Caudoviricetes	n.a.	Unclassified	Unclassified	O	Group I	Faecalibacterium	63	0.984375
vOTU01980	74733	64	High-quality	High-quality	100	AAI-based (high-confidence)	6	5	1	6	0.02514506769825918	0.9373800694582396	0.00461669095541374	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	31	0.484375
vOTU05827	67032	101	High-quality	High-quality	100	AAI-based (high-confidence)	18	10	8	17	0.02224371373307543	0.7530977729093893	0.00361577265661706	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	53	0.5247524752475248
vOTU04955	29712	35	Medium-quality	Genome-fragment	63.1	AAI-based (medium-confidence)	9	5	4	9	0.03094777562862669	0.6773593821873135	0.00357546928457851	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.8
vOTU02368	44961	56	High-quality	High-quality	90.4	AAI-based (high-confidence)	9	7	2	9	0.01257253384912959	1.169833814960817	0.00505135061802983	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	33	0.5892857142857143
vOTU13613	46711	56	Medium-quality	Genome-fragment	84.74	AAI-based (high-confidence)	7	5	2	7	0.01160541586073501	0.8583067487003211	0.00417250641553479	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	25	0.44642857142857145
vOTU04776	46522	64	High-quality	High-quality	100	AAI-based (high-confidence)	12	1	11	12	0.00773694390715667	0.846659270478206	0.00382251985062678	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	36	0.5625
vOTU14887	42397	40	Complete	High-quality	100	Provirus (high-confidence)	6	4	2	6	9.67117988394584e-4	2.0587631499917074	0.01299623871125282	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Akkermansia	13	0.325
vOTU00400	29757	54	High-quality	High-quality	96.6	AAI-based (high-confidence)	8	0	8	8	0.03094777562862669	0.5490596783028858	0.00226945462506586	Caudoviricetes	n.a.	Unclassified	Unclassified	Skunavirus	Group I	Lactococcus	53	0.9814814814814816
vOTU11063	14091	15	Medium-quality	Genome-fragment	69.32	AAI-based (medium-confidence)	8	8	0	8	0.00386847195357833	0.5738437340490246	0.00259692302181692	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	9	0.6
vOTU08567	46813	61	Complete	High-quality	100	Provirus (high-confidence)	10	7	3	10	0.01934235976789168	0.4525714150795488	0.00227809458126993	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	28	0.45901639344262296
vOTU18224	221757	263	High-quality	High-quality	99.3	HMM-based (lower-bound)	10	3	7	10	0.00193423597678916	0.4032804349306462	0.00258033926168352	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	89	0.33840304182509506
vOTU08749	29732	42	Medium-quality	Genome-fragment	71.57	AAI-based (high-confidence)	6	2	4	6	0.00386847195357833	0.720039876287018	0.00365635213580899	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	8	0.1904761904761905
vOTU08407	52134	79	High-quality	High-quality	100	AAI-based (high-confidence)	10	4	6	10	0.03191489361702127	0.7379973614600583	0.00330616049774821	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	56	0.7088607594936709
vOTU00711	34740	61	High-quality	High-quality	100	AAI-based (high-confidence)	6	0	6	6	0.00870406189555125	0.9634435566667332	0.00600303287780315	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	30	0.4918032786885246
vOTU14163	113092	110	Medium-quality	Genome-fragment	74.84	HMM-based (lower-bound)	13	0	13	13	0.35589941972920697	1.200693525407052	0.00537552875801875	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	60	0.5454545454545454
vOTU04752	30996	44	Medium-quality	Genome-fragment	74.61	AAI-based (high-confidence)	33	11	22	33	0.05899419729206963	1.0698239255709554	0.00487681364494831	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	10	0.2272727272727273
vOTU03409	18373	24	High-quality	High-quality	100	AAI-based (high-confidence)	7	5	2	7	0.0299806576402321	0.64139892732091	0.00275011479478266	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	9	0.375
vOTU03973	38244	50	High-quality	High-quality	100	AAI-based (high-confidence)	54	30	24	54	0.06479690522243714	0.8625180021173585	0.00382708918217197	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	12	0.24
vOTU17991	60851	89	High-quality	High-quality	100	AAI-based (high-confidence)	65	40	25	63	0.05609284332688588	0.7982840540282864	0.00368823340446791	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	33	0.3707865168539326
vOTU17766	38408	53	High-quality	High-quality	100	AAI-based (high-confidence)	14	6	8	14	0.07930367504835589	0.5131191758606922	0.00223966387420063	Caudoviricetes	n.a.	Unclassified	Unclassified	Mushuvirus	Group I	Faecalibacterium	53	1
vOTU09543	33961	53	Medium-quality	Genome-fragment	66.92	AAI-based (high-confidence)	10	3	7	10	0.04738878143133462	0.5538566379706867	0.00244140523875151	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Faecalibacterium	30	0.5660377358490566
vOTU14742	31734	34	Medium-quality	Genome-fragment	60.39	HMM-based (lower-bound)	8	0	8	8	0.3191489361702128	0.904316064785478	0.00412577856239755	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	23	0.6764705882352942
vOTU02349	35780	60	High-quality	High-quality	100	AAI-based (high-confidence)	26	13	13	26	0.03771760154738878	0.815002080123391	0.00413205686397936	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Butyrivibrio	27	0.45
vOTU06407	57043	80	High-quality	High-quality	100	AAI-based (high-confidence)	168	150	18	168	0.29593810444874274	2.071790655702477	0.01009859108168455	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	34	0.425
vOTU17185	79611	105	High-quality	High-quality	100	AAI-based (high-confidence)	12	0	12	12	0.01257253384912959	1.2061578075728716	0.0063177400313108	Caudoviricetes	n.a.	Unclassified	Unclassified	Unclassified	Group I	Unspecified	30	0.2857142857142857
vOTU14164	13385	18	Medium-quality	Genome-fragment	57.82	AAI-based (medium-confidence)	8	0	8	8	0.00870406189555125	4.54957840237579	0.01983166093602513	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Hungatella	11	0.6111111111111112
vOTU00820	48683	67	High-quality	High-quality	100	AAI-based (high-confidence)	16	11	5	16	0.03384912959381044	0.3105053389998836	0.00145463150846498	Caudoviricetes	n.a.	Unclassified	O	O	Group I	Clostridium	39	0.582089552238806
vOTU10994	79613	89	Medium-quality	Genome-fragment	89.37	HMM-based (lower-bound)	10	0	10	10	0.08123791102514506	1.7840049132080715	0.0084872265933181	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	59	0.6629213483146067
vOTU14044	46542	66	Medium-quality	Genome-fragment	80.43	AAI-based (high-confidence)	6	5	1	6	0.2678916827852998	1.793179711332701	0.00837610686731956	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	29	0.4393939393939394
vOTU03935	61535	108	High-quality	High-quality	99.68	AAI-based (high-confidence)	17	8	9	17	0.02224371373307543	0.8853966358032841	0.00441480302525627	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	31	0.28703703703703703
vOTU16817	41157	51	High-quality	High-quality	100	AAI-based (high-confidence)	31	16	15	31	0.03094777562862669	0.6872204891350605	0.00419318780082445	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	34	0.6666666666666666
vOTU07661	66389	62	High-quality	High-quality	99.97	HMM-based (lower-bound)	6	5	1	6	0.00193423597678916	0.7747543496478704	0.00378514942191298	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	15	0.24193548387096775
vOTU12012	46953	55	High-quality	High-quality	100	AAI-based (high-confidence)	16	6	10	16	0.00676982591876208	0.6433423550451702	0.0027906660080002	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	20	0.3636363636363637
vOTU01238	104479	101	Medium-quality	Genome-fragment	69.22	HMM-based (lower-bound)	16	1	15	16	0.1528046421663443	1.131742957948475	0.00521383626836429	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	57	0.5643564356435643
vOTU18168	36763	57	Complete	High-quality	100	Provirus (high-confidence)	24	10	14	24	0.02514506769825918	0.41910306418233767	0.00183531570474581	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	34	0.5964912280701754
vOTU04386	66330	70	Medium-quality	Genome-fragment	88.9	HMM-based (lower-bound)	39	27	12	39	0.04061895551257253	0.49958093740547366	0.00266648931089686	Caudoviricetes	n.a.	Winoviridae	O	O	Group I	Winogradskyella	36	0.5142857142857142
